,animal_id,animal_subid,animal_area_pkid,animal_shelter_pkid,animal_place,animal_kind,animal_Variety,animal_sex,animal_bodytype,animal_colour,animal_age,animal_sterilization,animal_bacterin,animal_foundplace,animal_status,animal_remark,animal_opendate,animal_closeddate,animal_update,animal_createtime,shelter_name,album_file,cDate,shelter_address,shelter_tel,year,month,day,animal_Variety_converted,animal_area,animal_shelter
58,334016,OAAAG1121110005,19,79,花蓮縣狗貓躍動園區,狗,混種犬          ,M,MEDIUM,黑色,CHILD,T,F,德興,OPEN,,2023-12-16,2999-12-31,2023/12/15,2023/11/10,花蓮縣狗貓躍動園區,https://www.pet.gov.tw/upload/pic/1699604238209.png,2023/12/15,花蓮縣鳳林鎮林榮里永豐路255號,038-421452,2023,11,10,米克斯,花蓮縣,花蓮縣流浪犬中途之家
59,336014,PAAAG1121120048,21,83,澎湖縣流浪動物收容中心,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,,OPEN,,2023-12-04,2999-12-31,2023/12/15,2023/11/20,澎湖縣流浪動物收容中心,https://www.pet.gov.tw/upload/pic/1700807267115.png,2023/12/15,澎湖縣馬公市烏崁里260、261號,06-9213559,2023,11,20,米克斯,澎湖縣,澎湖縣流浪動物收容中心
60,334009,OAAAG1121110004,19,79,花蓮縣狗貓躍動園區,狗,混種犬          ,F,MEDIUM,黑色,CHILD,T,F,德興壘球場,OPEN,,2023-12-16,2999-12-31,2023/12/15,2023/11/10,花蓮縣狗貓躍動園區,https://www.pet.gov.tw/upload/pic/1699604537945.png,2023/12/15,花蓮縣鳳林鎮林榮里永豐路255號,038-421452,2023,11,10,米克斯,花蓮縣,花蓮縣流浪犬中途之家
61,334008,OAAAG1121110003,19,79,花蓮縣狗貓躍動園區,狗,混種犬          ,F,MEDIUM,黑色,CHILD,T,F,德興壘球場,OPEN,,2023-12-16,2999-12-31,2023/12/15,2023/11/10,花蓮縣狗貓躍動園區,https://www.pet.gov.tw/upload/pic/1699604558609.png,2023/12/15,花蓮縣鳳林鎮林榮里永豐路255號,038-421452,2023,11,10,米克斯,花蓮縣,花蓮縣流浪犬中途之家
62,322222,PAAAG1120823032,21,83,澎湖縣流浪動物收容中心,狗,混種犬          ,M,BIG,黑黃色,ADULT,F,F,中正堂篤行十村旁,OPEN,,2023-09-04,2999-12-31,2023/12/15,2023/08/23,澎湖縣流浪動物收容中心,https://www.pet.gov.tw/upload/pic/1692777151145.png,2023/12/15,澎湖縣馬公市烏崁里260、261號,06-9213559,2023,08,23,米克斯,澎湖縣,澎湖縣流浪動物收容中心
63,323384,GAAAG1120831009,11,69,彰化縣流浪狗中途之家,狗,混種犬          ,M,MEDIUM,咖啡色,CHILD,T,F,,OPEN,,2023-08-31,2999-12-31,2023/12/15,2023/08/31,彰化縣流浪狗中途之家,https://www.pet.gov.tw/upload/pic/1698128492119.png,2023/12/15,彰化縣員林市大峰里阿寶巷426號(大門入口請由彰化縣芬園鄉大彰路一段875巷進入走到底),04-8590638,2023,08,31,米克斯,彰化縣,彰化縣流浪狗中途之家
64,337847,GAAAG1121207001,11,69,彰化縣流浪狗中途之家,狗,混種犬          ,F,MEDIUM,黃色,ADULT,F,F,斗中路1段327號,OPEN,絕育後擇期開放認養,2023-12-07,2999-12-31,2023/12/15,2023/12/07,彰化縣流浪狗中途之家,https://www.pet.gov.tw/upload/pic/1701912335783.png,2023/12/15,彰化縣員林市大峰里阿寶巷426號(大門入口請由彰化縣芬園鄉大彰路一段875巷進入走到底),04-8590638,2023,12,07,米克斯,彰化縣,彰化縣流浪狗中途之家
65,338999,JAAAG1121215003,14,72,嘉義縣動物保護教育園區,狗,混種犬          ,M,BIG,黑色,ADULT,T,F,,OPEN,,2023-12-15,2999-12-31,2023/12/15,2023/12/15,嘉義縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1702612071911.png,2023/12/15,嘉義縣民雄鄉松山村後山仔37之2號,05-2721119,2023,12,15,米克斯,嘉義縣,嘉義縣流浪犬中途之家
66,338975,S121214-10,16,74,臺南市動物之家善化站,狗,混種犬          ,M,MEDIUM,黑色,ADULT,F,F,,OPEN, 本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,2023-12-14,2999-12-31,,2023/12/14,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1702606605733.png,,臺南市善化區昌隆里東勢寮1~19號,06-5832399,2023,12,14,米克斯,臺南市,臺南市動物之家善化站
67,338962,DAAAG1121215003,7,63,新竹縣動物保護教育園區,狗,混種犬          ,F,SMALL,黃色,CHILD,F,F,,OPEN,白腳,2023-12-15,2999-12-31,2023/12/15,2023/12/14,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1702602759499.png,2023/12/15,新竹縣竹北市縣政五街192號,03-5519548,2023,12,14,米克斯,新竹縣,新竹縣動物收容所
68,338963,DAAAG1121215004,7,63,新竹縣動物保護教育園區,狗,混種犬          ,F,SMALL,黃色,CHILD,F,F,,OPEN,,2023-12-15,2999-12-31,2023/12/15,2023/12/14,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1702602842176.png,2023/12/15,新竹縣竹北市縣政五街192號,03-5519548,2023,12,14,米克斯,新竹縣,新竹縣動物收容所
69,338961,AAAHG1121215001,3,58,新北市五股區公立動物之家,狗,美國惡霸犬,F,MEDIUM,黃白色,ADULT,F,F,中興路三段,OPEN,,,2999-12-31,2023/12/15,2023/12/15,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1702602145010.png,2023/12/15,新北市五股區外寮路9-9號,02-82925265,2023,12,15,美國惡霸犬,新北市,新北市五股區公立動物之家
70,338954,1122189,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,F,BIG,黑白色,ADULT,T,F,泰山路,OPEN,,2023-12-15,2999-12-31,2023/12/15,2023/12/15,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1702601494550.png,2023/12/15,宜蘭縣五結鄉成興村利寶路60號,039602350分機620,2023,12,15,米克斯,宜蘭縣,宜蘭縣流浪動物中途之家
71,338572,RAAAG1121212001,8,62,新竹市動物保護教育園區,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,光復路一段,OPEN,隔離舍,2023-12-19,2999-12-31,2023/12/15,2023/12/12,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/1702427658170.png,2023/12/15,新竹市南寮里海濱路250號,03-5368329,2023,12,12,米克斯,新竹市,新竹市動物收容所
72,338951,DAAAG1121215001,7,63,新竹縣動物保護教育園區,狗,混種犬          ,F,SMALL,黃色,CHILD,F,F,,OPEN,,2023-12-15,2999-12-31,2023/12/15,2023/12/14,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1702600983365.png,2023/12/15,新竹縣竹北市縣政五街192號,03-5519548,2023,12,14,米克斯,新竹縣,新竹縣動物收容所
73,338950,PAAAG1121213014,21,83,澎湖縣流浪動物收容中心,狗,混種犬          ,F,SMALL,黃色,CHILD,F,F,石雕公園,OPEN,,2023-12-25,2999-12-31,2023/12/15,2023/12/13,澎湖縣流浪動物收容中心,https://www.pet.gov.tw/upload/pic/1702600676279.png,2023/12/15,澎湖縣馬公市烏崁里260、261號,06-9213559,2023,12,13,米克斯,澎湖縣,澎湖縣流浪動物收容中心
74,338949,PAAAG1121213013,21,83,澎湖縣流浪動物收容中心,狗,混種犬          ,F,SMALL,黃色,CHILD,F,F,石雕公園,OPEN,,2023-12-25,2999-12-31,2023/12/15,2023/12/13,澎湖縣流浪動物收容中心,https://www.pet.gov.tw/upload/pic/1702600516325.png,2023/12/15,澎湖縣馬公市烏崁里260、261號,06-9213559,2023,12,13,米克斯,澎湖縣,澎湖縣流浪動物收容中心
75,335447,CAAAG1121121005,6,61,桃園市動物保護教育園區,狗,混種犬          ,M,SMALL,黑色,CHILD,F,F,大華里頂湖十一街,OPEN,"寄放轉運站:彩虹魚大興店,不在園區收容",2023-12-11,2999-12-31,2023/12/15,2023/11/21,桃園市動物保護教育園區,https://www.pet.gov.tw/upload/pic/1700550735902.png,2023/12/15,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760,2023,11,21,米克斯,桃園縣,桃園市動物保護教育園區
76,338948,CAAAG1121215001,6,61,桃園市動物保護教育園區,狗,柴犬                  ,M,MEDIUM,黃色,ADULT,F,F,龍岡路三段,OPEN,,,2999-12-31,2023/12/15,2023/12/15,桃園市動物保護教育園區,https://www.pet.gov.tw/upload/pic/1702598974071.png,2023/12/15,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760,2023,12,15,柴犬,桃園縣,桃園市動物保護教育園區
77,333892,DAAAG1121110006,7,63,新竹縣動物保護教育園區,狗,混種犬          ,F,SMALL,黑色,CHILD,T,F,,OPEN,涉及動保案件調查中，於112年12月15日上午9點開放領養,2023-12-15,2999-12-31,2023/12/14,2023/11/10,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1699685513181.png,2023/12/14,新竹縣竹北市縣政五街192號,03-5519548,2023,11,10,米克斯,新竹縣,新竹縣動物收容所
78,333893,DAAAG1121110007,7,63,新竹縣動物保護教育園區,狗,混種犬          ,M,SMALL,虎斑色,CHILD,T,F,,OPEN,涉及動保案件調查中，於112年12月15日上午9點開放領養,2023-12-15,2999-12-31,2023/12/14,2023/11/10,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1699685368125.png,2023/12/14,新竹縣竹北市縣政五街192號,03-5519548,2023,11,10,米克斯,新竹縣,新竹縣動物收容所
79,333894,DAAAG1121110008,7,63,新竹縣動物保護教育園區,狗,混種犬          ,M,SMALL,虎斑色,CHILD,T,F,,OPEN,涉及動保案件調查中，於112年12月15日上午9點開放領養,2023-12-15,2999-12-31,2023/12/14,2023/11/10,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1699887226822.png,2023/12/14,新竹縣竹北市縣政五街192號,03-5519548,2023,11,10,米克斯,新竹縣,新竹縣動物收容所
80,338874,OAAAG1121214004,19,79,花蓮縣狗貓躍動園區,狗,混種犬          ,F,MEDIUM,黃虎斑色,ADULT,T,F,嘉里三街148巷6號,OPEN,,2023-12-15,2999-12-31,2023/12/14,2023/12/14,花蓮縣狗貓躍動園區,https://www.pet.gov.tw/upload/pic/1702534102333.png,2023/12/14,花蓮縣鳳林鎮林榮里永豐路255號,038-421452,2023,12,14,米克斯,花蓮縣,花蓮縣流浪犬中途之家
81,338878,OAAAG1121214006,19,79,花蓮縣狗貓躍動園區,狗,混種犬          ,M,MEDIUM,黃色,ADULT,T,F,德興壘球場,OPEN,,2023-12-15,2999-12-31,2023/12/14,2023/12/14,花蓮縣狗貓躍動園區,https://www.pet.gov.tw/upload/pic/1702534844162.png,2023/12/14,花蓮縣鳳林鎮林榮里永豐路255號,038-421452,2023,12,14,米克斯,花蓮縣,花蓮縣流浪犬中途之家
82,322566,LAABG112082501,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,MEDIUM,黑色,ADULT,F,F,大舍西路,OPEN,1121226 早上9:30開放認養,2023-12-26,2999-12-31,2023/12/14,2023/08/25,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1692951783487.png,2023/12/14,高雄市燕巢區師大路98號,07-6051002,2023,08,25,米克斯,高雄市,高雄市燕巢動物保護關愛園區
83,338907,RAAAG1121214004,8,62,新竹市動物保護教育園區,狗,混種犬          ,F,MEDIUM,白色,ADULT,T,F,東大路四段,OPEN,隔離舍,,2999-12-31,2023/12/14,2023/12/14,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/1702541377242.png,2023/12/14,新竹市南寮里海濱路250號,03-5368329,2023,12,14,米克斯,新竹市,新竹市動物收容所
84,338909,RAAAG1121214005,8,62,新竹市動物保護教育園區,狗,混種犬          ,M,MEDIUM,黑色,ADULT,F,F,延平路二段,OPEN,隔離舍,2023-12-21,2999-12-31,2023/12/14,2023/12/14,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/1702541474026.png,2023/12/14,新竹市南寮里海濱路250號,03-5368329,2023,12,14,米克斯,新竹市,新竹市動物收容所
85,304779,GAAAG1120423002,11,69,彰化縣流浪狗中途之家,狗,混種犬          ,M,MEDIUM,,CHILD,T,F,進德路,OPEN,,2023-04-23,2999-12-31,2023/12/14,2023/04/23,彰化縣流浪狗中途之家,https://www.pet.gov.tw/upload/pic/1682326235471.png,2023/12/14,彰化縣員林市大峰里阿寶巷426號(大門入口請由彰化縣芬園鄉大彰路一段875巷進入走到底),04-8590638,2023,04,23,米克斯,彰化縣,彰化縣流浪狗中途之家
86,338858,GAAAG1121214002,11,69,彰化縣流浪狗中途之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,F,F,仁和路306號,OPEN,絕育後擇期開放認養,2023-12-14,2999-12-31,2023/12/14,2023/12/14,彰化縣流浪狗中途之家,https://www.pet.gov.tw/upload/pic/1702524979316.png,2023/12/14,彰化縣員林市大峰里阿寶巷426號(大門入口請由彰化縣芬園鄉大彰路一段875巷進入走到底),04-8590638,2023,12,14,米克斯,彰化縣,彰化縣流浪狗中途之家
87,334518,OAAAG1121114001,19,79,花蓮縣狗貓躍動園區,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,橋下62號,OPEN,,2023-12-05,2999-12-31,2023/12/14,2023/11/14,花蓮縣狗貓躍動園區,https://www.pet.gov.tw/upload/pic/1699945774634.png,2023/12/14,花蓮縣鳳林鎮林榮里永豐路255號,038-421452,2023,11,14,米克斯,花蓮縣,花蓮縣流浪犬中途之家
88,337506,DAAAG1121205004,7,63,新竹縣動物保護教育園區,狗,混種犬          ,M,MEDIUM,虎斑色,ADULT,F,F,,OPEN,,2023-12-05,2999-12-31,2023/12/14,2023/12/05,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1701756290101.png,2023/12/14,新竹縣竹北市縣政五街192號,03-5519548,2023,12,05,米克斯,新竹縣,新竹縣動物收容所
89,338555,DAAAG1121212009,7,63,新竹縣動物保護教育園區,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,,OPEN,,2023-12-12,2999-12-31,2023/12/14,2023/12/12,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1702367396753.png,2023/12/14,新竹縣竹北市縣政五街192號,03-5519548,2023,12,12,米克斯,新竹縣,新竹縣動物收容所
90,338818,HAAAG1121212880,12,70,南投縣公立動物收容所,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,南投縣鹿谷鄉中央巷,OPEN,無右前掌(舊傷),2023-12-14,2999-12-31,2023/12/14,2023/12/12,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/1702520267225.png,2023/12/14,南投縣南投市嶺興路36-1號,049-2225440,2023,12,12,米克斯,南投縣,南投縣公立動物收容所
91,338816,HAAAG1121212843,12,70,南投縣公立動物收容所,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,南投縣草屯鎮土城里中正路,OPEN,,2023-12-14,2999-12-31,2023/12/14,2023/12/12,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/1702520003438.png,2023/12/14,南投縣南投市嶺興路36-1號,049-2225440,2023,12,12,米克斯,南投縣,南投縣公立動物收容所
92,338900,AAADG2023121412,3,50,新北市板橋區公立動物之家,狗,混種犬          ,F,MEDIUM,黃色,ADULT,T,F,莊敬路179號,OPEN,,2023-12-14,2999-12-31,2023/12/14,2023/12/14,新北市板橋區公立動物之家,https://www.pet.gov.tw/upload/pic/1702538537705.png,2023/12/14,新北市板橋區板城路28-1號,02-89662158,2023,12,14,米克斯,新北市,新北市板橋區公立動物之家
93,338287,DAAAG1121211002,7,63,新竹縣動物保護教育園區,狗,混種犬          ,M,BIG,黑白色,ADULT,T,F,,OPEN,112.12.9救援尾部受傷，已截去部分尾巴。,2023-12-11,2999-12-31,2023/12/14,2023/12/11,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1702278032654.png,2023/12/14,新竹縣竹北市縣政五街192號,03-5519548,2023,12,11,米克斯,新竹縣,新竹縣動物收容所
94,338143,HAAAG1121208772,12,70,南投縣公立動物收容所,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,南投縣竹山鎮鯉南路,OPEN,,2023-12-14,2999-12-31,2023/12/14,2023/12/08,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/1702084733154.png,2023/12/14,南投縣南投市嶺興路36-1號,049-2225440,2023,12,08,米克斯,南投縣,南投縣公立動物收容所
95,338788,DAAAG1121214001,7,63,新竹縣動物保護教育園區,狗,混種犬          ,F,MEDIUM,黑黃色,ADULT,T,F,,OPEN,,2023-12-14,2999-12-31,2023/12/14,2023/12/13,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1702515287278.png,2023/12/14,新竹縣竹北市縣政五街192號,03-5519548,2023,12,13,米克斯,新竹縣,新竹縣動物收容所
96,338142,HAAAG1121208627,12,70,南投縣公立動物收容所,狗,混種犬          ,F,MEDIUM,黑虎斑色,CHILD,T,F,南投縣信義鄉民和巷,OPEN,,2023-12-14,2999-12-31,2023/12/14,2023/12/08,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/1702084661644.png,2023/12/14,南投縣南投市嶺興路36-1號,049-2225440,2023,12,08,米克斯,南投縣,南投縣公立動物收容所
97,337504,DAAAG1121205003,7,63,新竹縣動物保護教育園區,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,,OPEN,112.12.05車禍救援外傷治療中(12.05外出醫療中)，12.11回所,2023-12-05,2999-12-31,2023/12/14,2023/12/05,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1701755914176.png,2023/12/14,新竹縣竹北市縣政五街192號,03-5519548,2023,12,05,米克斯,新竹縣,新竹縣動物收容所
98,338141,HAAAG1121208818,12,70,南投縣公立動物收容所,狗,混種犬          ,F,MEDIUM,虎斑色,CHILD,T,F,南投縣信義鄉民和巷,OPEN,,2023-12-14,2999-12-31,2023/12/14,2023/12/08,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/1702084592093.png,2023/12/14,南投縣南投市嶺興路36-1號,049-2225440,2023,12,08,米克斯,南投縣,南投縣公立動物收容所
99,338137,HAAAG1121208847,12,70,南投縣公立動物收容所,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,南投縣南投市三和三路,OPEN,,2023-12-14,2999-12-31,2023/12/14,2023/12/08,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/1702084299669.png,2023/12/14,南投縣南投市嶺興路36-1號,049-2225440,2023,12,08,米克斯,南投縣,南投縣公立動物收容所
100,338136,HAAAG1121208788,12,70,南投縣公立動物收容所,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,南投縣草屯鎮富頂路一段,OPEN,,2023-12-14,2999-12-31,2023/12/14,2023/12/08,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/1702084211662.png,2023/12/14,南投縣南投市嶺興路36-1號,049-2225440,2023,12,08,米克斯,南投縣,南投縣公立動物收容所
101,338868,DAAAG1121214006,7,63,新竹縣動物保護教育園區,狗,混種犬          ,M,MEDIUM,咖啡棕色,ADULT,T,F,,OPEN,棕黃長毛,2023-12-14,2999-12-31,2023/12/14,2023/12/14,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1702526477465.png,2023/12/14,新竹縣竹北市縣政五街192號,03-5519548,2023,12,14,米克斯,新竹縣,新竹縣動物收容所
102,338135,HAAAG1121208866,12,70,南投縣公立動物收容所,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,南投縣草屯鎮富頂路一段,OPEN,,2023-12-14,2999-12-31,2023/12/14,2023/12/08,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/1702084144144.png,2023/12/14,南投縣南投市嶺興路36-1號,049-2225440,2023,12,08,米克斯,南投縣,南投縣公立動物收容所
103,338134,HAAAG1121208842,12,70,南投縣公立動物收容所,狗,混種犬          ,M,MEDIUM,黑白色,ADULT,T,F,南投縣南投市第三市場,OPEN,,2023-12-14,2999-12-31,2023/12/14,2023/12/08,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/1702084074388.png,2023/12/14,南投縣南投市嶺興路36-1號,049-2225440,2023,12,08,米克斯,南投縣,南投縣公立動物收容所
104,337851,HAAAG1121206815,12,70,南投縣公立動物收容所,狗,混種犬          ,M,SMALL,虎斑色,CHILD,T,F,南投縣埔里鎮成功里種瓜路,OPEN,,2023-12-14,2999-12-31,2023/12/14,2023/12/06,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/1701914394715.png,2023/12/14,南投縣南投市嶺興路36-1號,049-2225440,2023,12,06,米克斯,南投縣,南投縣公立動物收容所
105,337671,HAAAG1121205770,12,70,南投縣公立動物收容所,狗,混種犬          ,M,MEDIUM,黑色,CHILD,T,F,南投縣南投市光榮東路一街,OPEN,,2023-12-14,2999-12-31,2023/12/14,2023/12/05,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/1701832186660.png,2023/12/14,南投縣南投市嶺興路36-1號,049-2225440,2023,12,05,米克斯,南投縣,南投縣公立動物收容所
106,332777,OAAAG1121103006,19,79,花蓮縣狗貓躍動園區,狗,混種犬          ,M,MEDIUM,黃色,CHILD,T,F,,OPEN,,2023-11-29,2999-12-31,2023/12/14,2023/11/03,花蓮縣狗貓躍動園區,https://www.pet.gov.tw/upload/pic/1698984100868.png,2023/12/14,花蓮縣鳳林鎮林榮里永豐路255號,038-421452,2023,11,03,米克斯,花蓮縣,花蓮縣流浪犬中途之家
